,573074.3,1038927.4,2136177.3,693444.3,1267768.4,1952948.3,1952881.3,1163752.6,84724.3
rxn00836_c,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
rxn02201_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn09126_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05440_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05156_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00973_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08180_c,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn05353_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00511_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02944_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01385_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02168_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00800_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08841_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn10127_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01210_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08807_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn05614_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn01663_c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rxn10287_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03384_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn04160_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn04996_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
rxn00544_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01486_c,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
rxn00165_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn00539_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn00710_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05687_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01751_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00717_c,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn08796_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn01806_c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn07492_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00479_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03136_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn12846_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn00337_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn00867_c,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
rxn05516_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn02376_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn10229_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00621_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00405_c,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn09209_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00902_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
rxn01268_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rxn09129_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01974_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00242_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05445_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05316_c,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rxn04384_c,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn05350_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10013_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn03906_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00742_c,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
rxn00837_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn08844_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn01709_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05544_c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10338_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01217_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn00342_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn09296_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08802_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn06335_c,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
rxn10270_c,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
rxn00992_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10284_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00779_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10267_c,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
rxn00423_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
rxn05329_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00952_c,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
rxn02938_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00748_c,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
rxn05200_c,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rxn00584_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01322_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn10060_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05735_c,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn05617_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn03852_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02268_c,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
rxn00305_c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
rxn04161_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00892_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05680_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01292_c,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
rxn08792_c,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
rxn05174_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn08799_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn11934_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03419_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn01516_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03188_c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09111_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn05348_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn03245_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn10125_c,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn10213_c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rxn01132_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn05419_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn12847_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn05410_c,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
rxn03974_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn12848_c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00336_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05145_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01289_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn04457_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn04598_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn02449_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05957_c,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
rxn00509_c,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
rxn00566_c,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
rxn01269_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rxn00392_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
rxn00830_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10292_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09154_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09128_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05446_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn01634_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn05317_c,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rxn02900_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02835_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn04385_c,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn00975_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05351_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03933_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00146_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01986_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
rxn01868_c,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn09562_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10277_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00555_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01828_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn10945_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn02173_c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn01387_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00849_c,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
rxn08843_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn03040_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn05533_c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05205_c,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rxn06865_c,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
rxn01279_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05655_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn08801_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn10285_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn11684_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00422_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01893_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn10227_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn01146_c,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
rxn09210_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn01484_c,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn00162_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01513_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn00712_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn08978_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn12844_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn08798_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn05175_c,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rxn03324_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00484_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn05307_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn08546_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn10014_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn04154_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05389_c,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
rxn08900_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn02484_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn00221_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05418_c,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
rxn01133_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05417_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08128_c,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
rxn01423_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01972_c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03126_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn10208_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn10225_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn03886_c,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn00786_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05217_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
rxn00740_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn00838_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08707_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00831_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn09155_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01176_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn12224_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01989_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn09133_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10276_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00074_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02313_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn02894_c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01951_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn02429_c,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn10282_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01509_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn02011_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01145_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08849_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn05202_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn01753_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00303_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05682_c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn10279_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05427_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10224_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn05893_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00474_c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
rxn03147_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn03843_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
rxn01123_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn11932_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn01510_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09113_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn00711_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn03242_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn05412_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10236_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn12845_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn08527_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn08547_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05388_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn06299_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn08901_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05023_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05028_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn00832_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn09699_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10193_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09156_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03643_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10209_c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn05444_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10275_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01573_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00650_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rxn05216_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00787_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rxn10254_c,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
rxn01649_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00616_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn01857_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn08845_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn00313_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10537_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05207_c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rxn08803_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn02312_c,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn02895_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn10283_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01671_c,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn00189_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn01508_c,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rxn02322_c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rxn00420_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn10221_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn02792_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn02804_c,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
rxn09289_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00160_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02939_c,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
rxn03962_c,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
rxn01025_c,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
rxn05330_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn02866_c,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
rxn03108_c,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
rxn01018_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
rxn00714_c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rxn05683_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03146_c,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
